Port Name,Administrative Approach Rank,"Total
Points",Statistic Approach Rank,IndeX Value,Economy Label,Period,Period Label,Year,Frequency,Frequency Label,Economy,CommercialMarket,CommercialMarket Label,Number of port calls,Number of port calls Footnote
TANJUNG PERAK,107,41.333,103,16.338,Indonesia,2021S01,S1   2021,2021,S,Semi-annual,360,3,Container ships,7705,
TANJUNG PERAK,107,41.333,103,16.338,Indonesia,2021S01,S1   2021,2021,S,Semi-annual,360,4,Dry breakbulk carriers,7802,
TANJUNG PERAK,107,41.333,103,16.338,Indonesia,2021S01,S1   2021,2021,S,Semi-annual,360,5,Dry bulk carriers,5077,
TANJUNG PERAK,107,41.333,103,16.338,Indonesia,2021S01,S1   2021,2021,S,Semi-annual,360,6,Roll-on/ roll-off ships,2162,
TANJUNG PERAK,107,41.333,103,16.338,Indonesia,2021S01,S1   2021,2021,S,Semi-annual,360,7,Liquefied petroleum gas carriers,1764,
TANJUNG PERAK,107,41.333,103,16.338,Indonesia,2021S01,S1   2021,2021,S,Semi-annual,360,8,Liquefied natural gas carriers,169,
TANJUNG PRIOK,124,28.231,114,13.605,Indonesia,2021S01,S1   2021,2021,S,Semi-annual,360,0,All ships,88557,
TANJUNG PRIOK,124,28.231,114,13.605,Indonesia,2021S01,S1   2021,2021,S,Semi-annual,360,1,Passenger ships,53614,
TANJUNG PRIOK,124,28.231,114,13.605,Indonesia,2021S01,S1   2021,2021,S,Semi-annual,360,2,Liquid bulk carriers,10264,
TANJUNG PRIOK,124,28.231,114,13.605,Indonesia,2021S01,S1   2021,2021,S,Semi-annual,360,3,Container ships,7705,
TANJUNG PRIOK,124,28.231,114,13.605,Indonesia,2021S01,S1   2021,2021,S,Semi-annual,360,4,Dry breakbulk carriers,7802,
TANJUNG PRIOK,124,28.231,114,13.605,Indonesia,2021S01,S1   2021,2021,S,Semi-annual,360,5,Dry bulk carriers,5077,
TANJUNG PRIOK,124,28.231,114,13.605,Indonesia,2021S01,S1   2021,2021,S,Semi-annual,360,6,Roll-on/ roll-off ships,2162,
TANJUNG PRIOK,124,28.231,114,13.605,Indonesia,2021S01,S1   2021,2021,S,Semi-annual,360,7,Liquefied petroleum gas carriers,1764,
TANJUNG PRIOK,124,28.231,114,13.605,Indonesia,2021S01,S1   2021,2021,S,Semi-annual,360,8,Liquefied natural gas carriers,169,
BERBERA,184,10.913,165,5.752,Somaliland,,,,,,,,,,
BORDEAUX,228,1.158,223,0.626,France,2021S01,S1   2021,2021,S,Semi-annual,251,0,All ships,29840,
BORDEAUX,228,1.158,223,0.626,France,2021S01,S1   2021,2021,S,Semi-annual,251,1,Passenger ships,17329,
BORDEAUX,228,1.158,223,0.626,France,2021S01,S1   2021,2021,S,Semi-annual,251,2,Liquid bulk carriers,4046,
BORDEAUX,228,1.158,223,0.626,France,2021S01,S1   2021,2021,S,Semi-annual,251,3,Container ships,2281,
BORDEAUX,228,1.158,223,0.626,France,2021S01,S1   2021,2021,S,Semi-annual,251,4,Dry breakbulk carriers,3612,
BORDEAUX,228,1.158,223,0.626,France,2021S01,S1   2021,2021,S,Semi-annual,251,5,Dry bulk carriers,826,
BORDEAUX,228,1.158,223,0.626,France,2021S01,S1   2021,2021,S,Semi-annual,251,6,Roll-on/ roll-off ships,1083,
BORDEAUX,228,1.158,223,0.626,France,2021S01,S1   2021,2021,S,Semi-annual,251,7,Liquefied petroleum gas carriers,522,
BORDEAUX,228,1.158,223,0.626,France,2021S01,S1   2021,2021,S,Semi-annual,251,8,Liquefied natural gas carriers,141,
DUNKIRK,350,-142.6,345,-53.157,France,2021S01,S1   2021,2021,S,Semi-annual,251,0,All ships,29840,
DUNKIRK,350,-142.6,345,-53.157,France,2021S01,S1   2021,2021,S,Semi-annual,251,1,Passenger ships,17329,
DUNKIRK,350,-142.6,345,-53.157,France,2021S01,S1   2021,2021,S,Semi-annual,251,2,Liquid bulk carriers,4046,
DUNKIRK,350,-142.6,345,-53.157,France,2021S01,S1   2021,2021,S,Semi-annual,251,3,Container ships,2281,
DUNKIRK,350,-142.6,345,-53.157,France,2021S01,S1   2021,2021,S,Semi-annual,251,4,Dry breakbulk carriers,3612,
DUNKIRK,350,-142.6,345,-53.157,France,2021S01,S1   2021,2021,S,Semi-annual,251,5,Dry bulk carriers,826,
DUNKIRK,350,-142.6,345,-53.157,France,2021S01,S1   2021,2021,S,Semi-annual,251,6,Roll-on/ roll-off ships,1083,
DUNKIRK,350,-142.6,345,-53.157,France,2021S01,S1   2021,2021,S,Semi-annual,251,7,Liquefied petroleum gas carriers,522,
DUNKIRK,350,-142.6,345,-53.157,France,2021S01,S1   2021,2021,S,Semi-annual,251,8,Liquefied natural gas carriers,141,
FORT-DE-FRANCE,122,28.535,127,10.42,France,2021S01,S1   2021,2021,S,Semi-annual,251,0,All ships,29840,
FORT-DE-FRANCE,122,28.535,127,10.42,France,2021S01,S1   2021,2021,S,Semi-annual,251,1,Passenger ships,17329,
FORT-DE-FRANCE,122,28.535,127,10.42,France,2021S01,S1   2021,2021,S,Semi-annual,251,2,Liquid bulk carriers,4046,
FORT-DE-FRANCE,122,28.535,127,10.42,France,2021S01,S1   2021,2021,S,Semi-annual,251,3,Container ships,2281,
FORT-DE-FRANCE,122,28.535,127,10.42,France,2021S01,S1   2021,2021,S,Semi-annual,251,4,Dry breakbulk carriers,3612,
FORT-DE-FRANCE,122,28.535,127,10.42,France,2021S01,S1   2021,2021,S,Semi-annual,251,5,Dry bulk carriers,826,
FORT-DE-FRANCE,122,28.535,127,10.42,France,2021S01,S1   2021,2021,S,Semi-annual,251,6,Roll-on/ roll-off ships,1083,
FORT-DE-FRANCE,122,28.535,127,10.42,France,2021S01,S1   2021,2021,S,Semi-annual,251,7,Liquefied petroleum gas carriers,522,
FORT-DE-FRANCE,122,28.535,127,10.42,France,2021S01,S1   2021,2021,S,Semi-annual,251,8,Liquefied natural gas carriers,141,
GUSTAVIA,197,8.136,190,3.96,France,2021S01,S1   2021,2021,S,Semi-annual,251,0,All ships,29840,
GUSTAVIA,197,8.136,190,3.96,France,2021S01,S1   2021,2021,S,Semi-annual,251,1,Passenger ships,17329,
GUSTAVIA,197,8.136,190,3.96,France,2021S01,S1   2021,2021,S,Semi-annual,251,2,Liquid bulk carriers,4046,
GUSTAVIA,197,8.136,190,3.96,France,2021S01,S1   2021,2021,S,Semi-annual,251,3,Container ships,2281,
GUSTAVIA,197,8.136,190,3.96,France,2021S01,S1   2021,2021,S,Semi-annual,251,4,Dry breakbulk carriers,3612,
GUSTAVIA,197,8.136,190,3.96,France,2021S01,S1   2021,2021,S,Semi-annual,251,5,Dry bulk carriers,826,
GUSTAVIA,197,8.136,190,3.96,France,2021S01,S1   2021,2021,S,Semi-annual,251,6,Roll-on/ roll-off ships,1083,
GUSTAVIA,197,8.136,190,3.96,France,2021S01,S1   2021,2021,S,Semi-annual,251,7,Liquefied petroleum gas carriers,522,
GUSTAVIA,197,8.136,190,3.96,France,2021S01,S1   2021,2021,S,Semi-annual,251,8,Liquefied natural gas carriers,141,
LE HAVRE,292,-26.886,286,-9.533,France,2021S01,S1   2021,2021,S,Semi-annual,251,0,All ships,29840,
LE HAVRE,292,-26.886,286,-9.533,France,2021S01,S1   2021,2021,S,Semi-annual,251,1,Passenger ships,17329,
LE HAVRE,292,-26.886,286,-9.533,France,2021S01,S1   2021,2021,S,Semi-annual,251,2,Liquid bulk carriers,4046,
LE HAVRE,292,-26.886,286,-9.533,France,2021S01,S1   2021,2021,S,Semi-annual,251,3,Container ships,2281,
LE HAVRE,292,-26.886,286,-9.533,France,2021S01,S1   2021,2021,S,Semi-annual,251,4,Dry breakbulk carriers,3612,
LE HAVRE,292,-26.886,286,-9.533,France,2021S01,S1   2021,2021,S,Semi-annual,251,5,Dry bulk carriers,826,
LE HAVRE,292,-26.886,286,-9.533,France,2021S01,S1   2021,2021,S,Semi-annual,251,6,Roll-on/ roll-off ships,1083,
LE HAVRE,292,-26.886,286,-9.533,France,2021S01,S1   2021,2021,S,Semi-annual,251,7,Liquefied petroleum gas carriers,522,
LE HAVRE,292,-26.886,286,-9.533,France,2021S01,S1   2021,2021,S,Semi-annual,251,8,Liquefied natural gas carriers,141,
MARSEILLE,315,-49.482,297,-12.209,France,2021S01,S1   2021,2021,S,Semi-annual,251,0,All ships,29840,
MARSEILLE,315,-49.482,297,-12.209,France,2021S01,S1   2021,2021,S,Semi-annual,251,1,Passenger ships,17329,
MARSEILLE,315,-49.482,297,-12.209,France,2021S01,S1   2021,2021,S,Semi-annual,251,2,Liquid bulk carriers,4046,
MARSEILLE,315,-49.482,297,-12.209,France,2021S01,S1   2021,2021,S,Semi-annual,251,3,Container ships,2281,
MARSEILLE,315,-49.482,297,-12.209,France,2021S01,S1   2021,2021,S,Semi-annual,251,4,Dry breakbulk carriers,3612,
MARSEILLE,315,-49.482,297,-12.209,France,2021S01,S1   2021,2021,S,Semi-annual,251,5,Dry bulk carriers,826,
MARSEILLE,315,-49.482,297,-12.209,France,2021S01,S1   2021,2021,S,Semi-annual,251,6,Roll-on/ roll-off ships,1083,
MARSEILLE,315,-49.482,297,-12.209,France,2021S01,S1   2021,2021,S,Semi-annual,251,7,Liquefied petroleum gas carriers,522,
MARSEILLE,315,-49.482,297,-12.209,France,2021S01,S1   2021,2021,S,Semi-annual,251,8,Liquefied natural gas carriers,141,
MAYOTTE,294,-27.444,293,-11.873,France,2021S01,S1   2021,2021,S,Semi-annual,251,0,All ships,29840,
MAYOTTE,294,-27.444,293,-11.873,France,2021S01,S1   2021,2021,S,Semi-annual,251,1,Passenger ships,17329,
MAYOTTE,294,-27.444,293,-11.873,France,2021S01,S1   2021,2021,S,Semi-annual,251,2,Liquid bulk carriers,4046,
MAYOTTE,294,-27.444,293,-11.873,France,2021S01,S1   2021,2021,S,Semi-annual,251,3,Container ships,2281,
MAYOTTE,294,-27.444,293,-11.873,France,2021S01,S1   2021,2021,S,Semi-annual,251,4,Dry breakbulk carriers,3612,
MAYOTTE,294,-27.444,293,-11.873,France,2021S01,S1   2021,2021,S,Semi-annual,251,5,Dry bulk carriers,826,
MAYOTTE,294,-27.444,293,-11.873,France,2021S01,S1   2021,2021,S,Semi-annual,251,6,Roll-on/ roll-off ships,1083,
MAYOTTE,294,-27.444,293,-11.873,France,2021S01,S1   2021,2021,S,Semi-annual,251,7,Liquefied petroleum gas carriers,522,
MAYOTTE,294,-27.444,293,-11.873,France,2021S01,S1   2021,2021,S,Semi-annual,251,8,Liquefied natural gas carriers,141,
NANTES SAINT-NAZAIRE,105,41.619,104,16.047,France,2021S01,S1   2021,2021,S,Semi-annual,251,0,All ships,29840,
NANTES SAINT-NAZAIRE,105,41.619,104,16.047,France,2021S01,S1   2021,2021,S,Semi-annual,251,1,Passenger ships,17329,
NANTES SAINT-NAZAIRE,105,41.619,104,16.047,France,2021S01,S1   2021,2021,S,Semi-annual,251,2,Liquid bulk carriers,4046,
NANTES SAINT-NAZAIRE,105,41.619,104,16.047,France,2021S01,S1   2021,2021,S,Semi-annual,251,3,Container ships,2281,
NANTES SAINT-NAZAIRE,105,41.619,104,16.047,France,2021S01,S1   2021,2021,S,Semi-annual,251,4,Dry breakbulk carriers,3612,
NANTES SAINT-NAZAIRE,105,41.619,104,16.047,France,2021S01,S1   2021,2021,S,Semi-annual,251,5,Dry bulk carriers,826,
NANTES SAINT-NAZAIRE,105,41.619,104,16.047,France,2021S01,S1   2021,2021,S,Semi-annual,251,6,Roll-on/ roll-off ships,1083,
NANTES SAINT-NAZAIRE,105,41.619,104,16.047,France,2021S01,S1   2021,2021,S,Semi-annual,251,7,Liquefied petroleum gas carriers,522,
NANTES SAINT-NAZAIRE,105,41.619,104,16.047,France,2021S01,S1   2021,2021,S,Semi-annual,251,8,Liquefied natural gas carriers,141,
NOUMEA,88,46.92,93,18.277,France,2021S01,S1   2021,2021,S,Semi-annual,251,0,All ships,29840,
NOUMEA,88,46.92,93,18.277,France,2021S01,S1   2021,2021,S,Semi-annual,251,1,Passenger ships,17329,
NOUMEA,88,46.92,93,18.277,France,2021S01,S1   2021,2021,S,Semi-annual,251,2,Liquid bulk carriers,4046,
NOUMEA,88,46.92,93,18.277,France,2021S01,S1   2021,2021,S,Semi-annual,251,3,Container ships,2281,
NOUMEA,88,46.92,93,18.277,France,2021S01,S1   2021,2021,S,Semi-annual,251,4,Dry breakbulk carriers,3612,
NOUMEA,88,46.92,93,18.277,France,2021S01,S1   2021,2021,S,Semi-annual,251,5,Dry bulk carriers,826,
NOUMEA,88,46.92,93,18.277,France,2021S01,S1   2021,2021,S,Semi-annual,251,6,Roll-on/ roll-off ships,1083,
NOUMEA,88,46.92,93,18.277,France,2021S01,S1   2021,2021,S,Semi-annual,251,7,Liquefied petroleum gas carriers,522,
NOUMEA,88,46.92,93,18.277,France,2021S01,S1   2021,2021,S,Semi-annual,251,8,Liquefied natural gas carriers,141,
PAPEETE,167,14.229,158,6.438,France,2021S01,S1   2021,2021,S,Semi-annual,251,0,All ships,29840,
PAPEETE,167,14.229,158,6.438,France,2021S01,S1   2021,2021,S,Semi-annual,251,1,Passenger ships,17329,
PAPEETE,167,14.229,158,6.438,France,2021S01,S1   2021,2021,S,Semi-annual,251,2,Liquid bulk carriers,4046,
PAPEETE,167,14.229,158,6.438,France,2021S01,S1   2021,2021,S,Semi-annual,251,3,Container ships,2281,
PAPEETE,167,14.229,158,6.438,France,2021S01,S1   2021,2021,S,Semi-annual,251,4,Dry breakbulk carriers,3612,
PAPEETE,167,14.229,158,6.438,France,2021S01,S1   2021,2021,S,Semi-annual,251,5,Dry bulk carriers,826,
PAPEETE,167,14.229,158,6.438,France,2021S01,S1   2021,2021,S,Semi-annual,251,6,Roll-on/ roll-off ships,1083,
PAPEETE,167,14.229,158,6.438,France,2021S01,S1   2021,2021,S,Semi-annual,251,7,Liquefied petroleum gas carriers,522,
PAPEETE,167,14.229,158,6.438,France,2021S01,S1   2021,2021,S,Semi-annual,251,8,Liquefied natural gas carriers,141,
POINTE-?-PITRE,109,40.162,107,15.702,France,2021S01,S1   2021,2021,S,Semi-annual,251,0,All ships,29840,
POINTE-?-PITRE,109,40.162,107,15.702,France,2021S01,S1   2021,2021,S,Semi-annual,251,1,Passenger ships,17329,
POINTE-?-PITRE,109,40.162,107,15.702,France,2021S01,S1   2021,2021,S,Semi-annual,251,2,Liquid bulk carriers,4046,
POINTE-?-PITRE,109,40.162,107,15.702,France,2021S01,S1   2021,2021,S,Semi-annual,251,3,Container ships,2281,
POINTE-?-PITRE,109,40.162,107,15.702,France,2021S01,S1   2021,2021,S,Semi-annual,251,4,Dry breakbulk carriers,3612,
POINTE-?-PITRE,109,40.162,107,15.702,France,2021S01,S1   2021,2021,S,Semi-annual,251,5,Dry bulk carriers,826,
POINTE-?-PITRE,109,40.162,107,15.702,France,2021S01,S1   2021,2021,S,Semi-annual,251,6,Roll-on/ roll-off ships,1083,
POINTE-?-PITRE,109,40.162,107,15.702,France,2021S01,S1   2021,2021,S,Semi-annual,251,7,Liquefied petroleum gas carriers,522,
POINTE-?-PITRE,109,40.162,107,15.702,France,2021S01,S1   2021,2021,S,Semi-annual,251,8,Liquefied natural gas carriers,141,
PORT R?UNION,333,-85.474,331,-33.187,France,2021S01,S1   2021,2021,S,Semi-annual,251,0,All ships,29840,
PORT R?UNION,333,-85.474,331,-33.187,France,2021S01,S1   2021,2021,S,Semi-annual,251,1,Passenger ships,17329,
PORT R?UNION,333,-85.474,331,-33.187,France,2021S01,S1   2021,2021,S,Semi-annual,251,2,Liquid bulk carriers,4046,
PORT R?UNION,333,-85.474,331,-33.187,France,2021S01,S1   2021,2021,S,Semi-annual,251,3,Container ships,2281,
PORT R?UNION,333,-85.474,331,-33.187,France,2021S01,S1   2021,2021,S,Semi-annual,251,4,Dry breakbulk carriers,3612,
PORT R?UNION,333,-85.474,331,-33.187,France,2021S01,S1   2021,2021,S,Semi-annual,251,5,Dry bulk carriers,826,
PORT R?UNION,333,-85.474,331,-33.187,France,2021S01,S1   2021,2021,S,Semi-annual,251,6,Roll-on/ roll-off ships,1083,
PORT R?UNION,333,-85.474,331,-33.187,France,2021S01,S1   2021,2021,S,Semi-annual,251,7,Liquefied petroleum gas carriers,522,
PORT R?UNION,333,-85.474,331,-33.187,France,2021S01,S1   2021,2021,S,Semi-annual,251,8,Liquefied natural gas carriers,141,
BREMERHAVEN,59,67.922,54,29.896,Germany,2021S01,S1   2021,2021,S,Semi-annual,276,0,All ships,44068,
BREMERHAVEN,59,67.922,54,29.896,Germany,2021S01,S1   2021,2021,S,Semi-annual,276,1,Passenger ships,24205,
BREMERHAVEN,59,67.922,54,29.896,Germany,2021S01,S1   2021,2021,S,Semi-annual,276,2,Liquid bulk carriers,5998,
BREMERHAVEN,59,67.922,54,29.896,Germany,2021S01,S1   2021,2021,S,Semi-annual,276,3,Container ships,3546,
BREMERHAVEN,59,67.922,54,29.896,Germany,2021S01,S1   2021,2021,S,Semi-annual,276,4,Dry breakbulk carriers,6561,
BREMERHAVEN,59,67.922,54,29.896,Germany,2021S01,S1   2021,2021,S,Semi-annual,276,5,Dry bulk carriers,652,
BREMERHAVEN,59,67.922,54,29.896,Germany,2021S01,S1   2021,2021,S,Semi-annual,276,6,Roll-on/ roll-off ships,2598,
BREMERHAVEN,59,67.922,54,29.896,Germany,2021S01,S1   2021,2021,S,Semi-annual,276,7,Liquefied petroleum gas carriers,508,
HAMBURG,232,0.185,258,-3.518,Germany,2021S01,S1   2021,2021,S,Semi-annual,276,0,All ships,44068,
HAMBURG,232,0.185,258,-3.518,Germany,2021S01,S1   2021,2021,S,Semi-annual,276,1,Passenger ships,24205,
HAMBURG,232,0.185,258,-3.518,Germany,2021S01,S1   2021,2021,S,Semi-annual,276,2,Liquid bulk carriers,5998,
HAMBURG,232,0.185,258,-3.518,Germany,2021S01,S1   2021,2021,S,Semi-annual,276,3,Container ships,3546,
HAMBURG,232,0.185,258,-3.518,Germany,2021S01,S1   2021,2021,S,Semi-annual,276,4,Dry breakbulk carriers,6561,
HAMBURG,232,0.185,258,-3.518,Germany,2021S01,S1   2021,2021,S,Semi-annual,276,5,Dry bulk carriers,652,
HAMBURG,232,0.185,258,-3.518,Germany,2021S01,S1   2021,2021,S,Semi-annual,276,6,Roll-on/ roll-off ships,2598,
HAMBURG,232,0.185,258,-3.518,Germany,2021S01,S1   2021,2021,S,Semi-annual,276,7,Liquefied petroleum gas carriers,508,
WILHELMSHAVEN,233,-0.02,204,2.236,Germany,2021S01,S1   2021,2021,S,Semi-annual,276,0,All ships,44068,
WILHELMSHAVEN,233,-0.02,204,2.236,Germany,2021S01,S1   2021,2021,S,Semi-annual,276,1,Passenger ships,24205,
WILHELMSHAVEN,233,-0.02,204,2.236,Germany,2021S01,S1   2021,2021,S,Semi-annual,276,2,Liquid bulk carriers,5998,
WILHELMSHAVEN,233,-0.02,204,2.236,Germany,2021S01,S1   2021,2021,S,Semi-annual,276,3,Container ships,3546,
WILHELMSHAVEN,233,-0.02,204,2.236,Germany,2021S01,S1   2021,2021,S,Semi-annual,276,4,Dry breakbulk carriers,6561,
WILHELMSHAVEN,233,-0.02,204,2.236,Germany,2021S01,S1   2021,2021,S,Semi-annual,276,5,Dry bulk carriers,652,
WILHELMSHAVEN,233,-0.02,204,2.236,Germany,2021S01,S1   2021,2021,S,Semi-annual,276,6,Roll-on/ roll-off ships,2598,
WILHELMSHAVEN,233,-0.02,204,2.236,Germany,2021S01,S1   2021,2021,S,Semi-annual,276,7,Liquefied petroleum gas carriers,508,
BRISTOL,343,-111.703,344,-52.914,United Kingdom,2021S01,S1   2021,2021,S,Semi-annual,926,0,All ships,80623,
BRISTOL,343,-111.703,344,-52.914,United Kingdom,2021S01,S1   2021,2021,S,Semi-annual,926,1,Passenger ships,53694,
BRISTOL,343,-111.703,344,-52.914,United Kingdom,2021S01,S1   2021,2021,S,Semi-annual,926,2,Liquid bulk carriers,5239,
BRISTOL,343,-111.703,344,-52.914,United Kingdom,2021S01,S1   2021,2021,S,Semi-annual,926,3,Container ships,3847,
BRISTOL,343,-111.703,344,-52.914,United Kingdom,2021S01,S1   2021,2021,S,Semi-annual,926,4,Dry breakbulk carriers,8344,
BRISTOL,343,-111.703,344,-52.914,United Kingdom,2021S01,S1   2021,2021,S,Semi-annual,926,5,Dry bulk carriers,900,
BRISTOL,343,-111.703,344,-52.914,United Kingdom,2021S01,S1   2021,2021,S,Semi-annual,926,6,Roll-on/ roll-off ships,7767,
BRISTOL,343,-111.703,344,-52.914,United Kingdom,2021S01,S1   2021,2021,S,Semi-annual,926,7,Liquefied petroleum gas carriers,723,
BRISTOL,343,-111.703,344,-52.914,United Kingdom,2021S01,S1   2021,2021,S,Semi-annual,926,8,Liquefied natural gas carriers,109,
FELIXSTOWE,334,-86.502,336,-40.078,United Kingdom,2021S01,S1   2021,2021,S,Semi-annual,926,0,All ships,80623,
FELIXSTOWE,334,-86.502,336,-40.078,United Kingdom,2021S01,S1   2021,2021,S,Semi-annual,926,1,Passenger ships,53694,
FELIXSTOWE,334,-86.502,336,-40.078,United Kingdom,2021S01,S1   2021,2021,S,Semi-annual,926,2,Liquid bulk carriers,5239,
FELIXSTOWE,334,-86.502,336,-40.078,United Kingdom,2021S01,S1   2021,2021,S,Semi-annual,926,3,Container ships,3847,
FELIXSTOWE,334,-86.502,336,-40.078,United Kingdom,2021S01,S1   2021,2021,S,Semi-annual,926,4,Dry breakbulk carriers,8344,
FELIXSTOWE,334,-86.502,336,-40.078,United Kingdom,2021S01,S1   2021,2021,S,Semi-annual,926,5,Dry bulk carriers,900,
FELIXSTOWE,334,-86.502,336,-40.078,United Kingdom,2021S01,S1   2021,2021,S,Semi-annual,926,6,Roll-on/ roll-off ships,7767,
FELIXSTOWE,334,-86.502,336,-40.078,United Kingdom,2021S01,S1   2021,2021,S,Semi-annual,926,7,Liquefied petroleum gas carriers,723,
FELIXSTOWE,334,-86.502,336,-40.078,United Kingdom,2021S01,S1   2021,2021,S,Semi-annual,926,8,Liquefied natural gas carriers,109,
LIVERPOOL (UNITED KINGDOM),322,-58.778,325,-29.027,United Kingdom,2021S01,S1   2021,2021,S,Semi-annual,926,0,All ships,80623,
LIVERPOOL (UNITED KINGDOM),322,-58.778,325,-29.027,United Kingdom,2021S01,S1   2021,2021,S,Semi-annual,926,1,Passenger ships,53694,
LIVERPOOL (UNITED KINGDOM),322,-58.778,325,-29.027,United Kingdom,2021S01,S1   2021,2021,S,Semi-annual,926,2,Liquid bulk carriers,5239,
LIVERPOOL (UNITED KINGDOM),322,-58.778,325,-29.027,United Kingdom,2021S01,S1   2021,2021,S,Semi-annual,926,3,Container ships,3847,
LIVERPOOL (UNITED KINGDOM),322,-58.778,325,-29.027,United Kingdom,2021S01,S1   2021,2021,S,Semi-annual,926,4,Dry breakbulk carriers,8344,
LIVERPOOL (UNITED KINGDOM),322,-58.778,325,-29.027,United Kingdom,2021S01,S1   2021,2021,S,Semi-annual,926,5,Dry bulk carriers,900,
LIVERPOOL (UNITED KINGDOM),322,-58.778,325,-29.027,United Kingdom,2021S01,S1   2021,2021,S,Semi-annual,926,6,Roll-on/ roll-off ships,7767,
LIVERPOOL (UNITED KINGDOM),322,-58.778,325,-29.027,United Kingdom,2021S01,S1   2021,2021,S,Semi-annual,926,7,Liquefied petroleum gas carriers,723,
LIVERPOOL (UNITED KINGDOM),322,-58.778,325,-29.027,United Kingdom,2021S01,S1   2021,2021,S,Semi-annual,926,8,Liquefied natural gas carriers,109,
LONDON,347,-124.535,355,-73.209,United Kingdom,2021S01,S1   2021,2021,S,Semi-annual,926,0,All ships,80623,
LONDON,347,-124.535,355,-73.209,United Kingdom,2021S01,S1   2021,2021,S,Semi-annual,926,1,Passenger ships,53694,
LONDON,347,-124.535,355,-73.209,United Kingdom,2021S01,S1   2021,2021,S,Semi-annual,926,2,Liquid bulk carriers,5239,
LONDON,347,-124.535,355,-73.209,United Kingdom,2021S01,S1   2021,2021,S,Semi-annual,926,3,Container ships,3847,
LONDON,347,-124.535,355,-73.209,United Kingdom,2021S01,S1   2021,2021,S,Semi-annual,926,4,Dry breakbulk carriers,8344,
LONDON,347,-124.535,355,-73.209,United Kingdom,2021S01,S1   2021,2021,S,Semi-annual,926,5,Dry bulk carriers,900,
LONDON,347,-124.535,355,-73.209,United Kingdom,2021S01,S1   2021,2021,S,Semi-annual,926,6,Roll-on/ roll-off ships,7767,
LONDON,347,-124.535,355,-73.209,United Kingdom,2021S01,S1   2021,2021,S,Semi-annual,926,7,Liquefied petroleum gas carriers,723,
LONDON,347,-124.535,355,-73.209,United Kingdom,2021S01,S1   2021,2021,S,Semi-annual,926,8,Liquefied natural gas carriers,109,
SOUTHAMPTON,346,-120.369,348,-55.49,United Kingdom,2021S01,S1   2021,2021,S,Semi-annual,926,0,All ships,80623,
SOUTHAMPTON,346,-120.369,348,-55.49,United Kingdom,2021S01,S1   2021,2021,S,Semi-annual,926,1,Passenger ships,53694,
SOUTHAMPTON,346,-120.369,348,-55.49,United Kingdom,2021S01,S1   2021,2021,S,Semi-annual,926,2,Liquid bulk carriers,5239,
SOUTHAMPTON,346,-120.369,348,-55.49,United Kingdom,2021S01,S1   2021,2021,S,Semi-annual,926,3,Container ships,3847,
SOUTHAMPTON,346,-120.369,348,-55.49,United Kingdom,2021S01,S1   2021,2021,S,Semi-annual,926,4,Dry breakbulk carriers,8344,
SOUTHAMPTON,346,-120.369,348,-55.49,United Kingdom,2021S01,S1   2021,2021,S,Semi-annual,926,5,Dry bulk carriers,900,
SOUTHAMPTON,346,-120.369,348,-55.49,United Kingdom,2021S01,S1   2021,2021,S,Semi-annual,926,6,Roll-on/ roll-off ships,7767,
SOUTHAMPTON,346,-120.369,348,-55.49,United Kingdom,2021S01,S1   2021,2021,S,Semi-annual,926,7,Liquefied petroleum gas carriers,723,
SOUTHAMPTON,346,-120.369,348,-55.49,United Kingdom,2021S01,S1   2021,2021,S,Semi-annual,926,8,Liquefied natural gas carriers,109,
BUENOS AIRES,141,21.032,124,10.536,Argentina,,,,,,,,,,
BURGAS,195,8.586,197,3.072,Bulgaria,,,,,,,,,,
VARNA,225,1.502,248,-1.584,Bulgaria,,,,,,,,,,
BUnited States of AmericaN,25,114.739,25,52.307,South Korea,,,,,,,,,,
INCHEON,52,82.106,53,31.82,South Korea,,,,,,,,,,
YEOSU,33,102.674,29,48.823,South Korea,,,,,,,,,,
CAGAYAN DE ORO,208,4.44,226,0.415,Philippines,,,,,,,,,,
DAVAO,274,-13.669,279,-6.968,Philippines,,,,,,,,,,
MANILA,327,-67.096,324,-28.809,Philippines,,,,,,,,,,
SUBIC BAY,181,11.622,178,4.82,Philippines,,,,,,,,,,
CAI MEP,13,148.433,11,67.529,Vietnam,,,,,,,,,,
CAT LAI,145,19.813,132,9.46,Vietnam,,,,,,,,,,
CHU LAI,220,2.797,216,1.476,Vietnam,,,,,,,,,,
DANANG,161,15.78,156,6.541,Vietnam,,,,,,,,,,
HAIPHONG,63,67.12,63,24.603,Vietnam,,,,,,,,,,
QUY NHON,154,17.144,146,7.64,Vietnam,,,,,,,,,,
SAIGON,140,21.08,125,10.436,Vietnam,,,,,,,,,,
VUNG TAU,37,100.873,271,-5.658,Vietnam,,,,,,,,,,
CALDERA (COSTA RICA),260,-8.156,264,-4.755,Costa Rica,,,,,,,,,,
PUERTO LIMON,86,47.807,80,20.312,Costa Rica,,,,,,,,,,
CALLAO,258,-6.638,186,4.4,Peru,,,,,,,,,,
PAITA,75,54.742,84,20.015,Peru,,,,,,,,,,
CAPE TOWN,365,-410.746,364,-159.253,South Africa,,,,,,,,,,
NGQURA,363,-359.179,365,-170.593,South Africa,,,,,,,,,,
